top,lat,lon,humidity,temp,accel,dust
$data,50.841999,4.323195,32.50,20.90,1.10,130
$data,50.842006,4.323182,32.50,20.90,0.10,152
$data,50.842025,4.323170,32.50,20.80,0.75,158
$data,50.842041,4.323152,32.50,20.80,0.10,182
$data,50.842056,4.323132,32.60,20.80,0.65,184
$data,50.842075,4.323115,32.60,20.80,0.15,146
$data,50.842090,4.323100,32.80,20.80,0.80,180
$data,50.842098,4.323083,32.80,20.80,0.10,120
$data,50.842113,4.323067,32.80,20.80,0.30,152
$data,50.842121,4.323050,32.80,20.80,0.15,140
$data,50.842128,4.323031,32.80,20.80,0.10,162
$data,50.842140,4.323023,32.80,20.80,0.05,155
$data,50.842163,4.323012,32.90,20.80,2.05,148
$data,50.842170,4.322997,32.90,20.80,0.40,152
$data,50.842185,4.322995,32.90,20.80,0.80,210
$data,50.842205,4.322982,32.90,20.80,0.05,134
$data,50.842212,4.322960,33.00,20.80,0.50,175
$data,50.842227,4.322937,33.00,20.80,0.20,161
$data,50.842235,4.322928,33.10,20.80,0.10,123
$data,50.842250,4.322906,33.10,20.80,0.20,100
$data,50.842269,4.322888,33.10,20.80,0.30,152
$data,50.842277,4.322875,33.10,20.80,0.90,118
$data,50.842292,4.322862,33.10,20.80,0.80,174
$data,50.842300,4.322860,33.10,20.80,1.10,138
$data,50.842308,4.322870,33.20,20.80,1.05,173
$data,50.842319,4.322860,33.20,20.80,0.55,87
$data,50.842327,4.322852,33.30,20.80,1.20,163
$data,50.842342,4.322856,33.30,20.80,0.00,138
$data,50.842365,4.322874,33.30,20.80,0.45,155
$data,50.842372,4.322858,33.30,20.80,0.15,142
$data,50.842372,4.322841,33.30,20.80,0.00,128
$data,50.842372,4.322823,33.30,20.80,0.05,130
$data,50.842357,4.322789,33.30,20.80,0.10,169
$data,50.842357,4.322765,33.30,20.70,0.25,124
$data,50.842372,4.322729,33.30,20.70,0.80,133
$data,50.842372,4.322708,33.30,20.70,0.70,131
$data,50.842372,4.322690,33.30,20.70,0.80,163
$data,50.842372,4.322669,33.30,20.70,0.60,150
$data,50.842384,4.322647,33.30,20.70,0.60,102
$data,50.842384,4.322637,33.40,20.70,0.50,179
$data,50.842384,4.322635,33.40,20.70,0.10,147
$data,50.842372,4.322638,33.50,20.70,0.75,145
$data,50.842365,4.322650,33.50,20.70,0.45,122
$data,50.842365,4.322665,33.60,20.70,0.80,161
$data,50.842357,4.322683,33.60,20.70,0.55,143
$data,50.842350,4.322696,33.60,20.70,0.55,113
$data,50.842342,4.322703,33.60,20.70,0.40,161
$data,50.842334,4.322705,33.60,20.70,0.65,139
$data,50.842319,4.322707,33.60,20.70,0.70,95
$data,50.842308,4.322705,33.70,20.70,0.35,138
$data,50.842300,4.322708,33.70,20.70,0.55,91
$data,50.842285,4.322717,33.70,20.70,0.25,138
$data,50.842277,4.322725,33.70,20.70,0.15,127
$data,50.842269,4.322731,33.60,20.70,0.20,138
$data,50.842250,4.322740,33.60,20.70,0.30,167
$data,50.842235,4.322748,33.70,20.70,0.30,141
$data,50.842227,4.322756,33.70,20.70,1.05,142
$data,50.842220,4.322765,33.70,20.70,0.75,159
$data,50.842205,4.322772,33.70,20.70,0.40,163
$data,50.842197,4.322780,33.70,20.70,0.50,176
$data,50.842178,4.322767,33.70,20.70,0.30,132
$data,50.842170,4.322768,33.60,20.70,0.05,111
$data,50.842163,4.322775,33.60,20.70,0.10,138
$data,50.842163,4.322793,33.60,20.70,0.00,131
$data,50.842220,4.322961,33.90,20.70,0.20,161
$data,50.842212,4.322952,33.90,20.70,0.35,255
$data,50.842212,4.322938,33.90,20.70,0.20,104
$data,50.842212,4.322923,33.90,20.70,0.25,133
$data,50.842212,4.322908,34.00,20.70,0.65,156
$data,50.842197,4.322885,34.00,20.70,0.10,170
$data,50.842163,4.322855,33.90,20.60,0.65,129
$data,50.842147,4.322823,33.90,20.60,0.50,163
$data,50.842121,4.322797,34.00,20.60,0.25,139
$data,50.842113,4.322777,34.00,20.60,0.15,84
$data,50.842098,4.322759,34.00,20.60,0.45,149
$data,50.842090,4.322740,34.00,20.60,0.45,162
$data,50.842063,4.322745,34.20,20.70,0.25,233
$data,50.842041,4.322753,34.20,20.70,0.50,156
$data,50.842006,4.322772,34.10,20.60,0.20,134
$data,50.841991,4.322760,34.10,20.60,0.90,123
$data,50.841976,4.322752,34.30,20.70,1.65,197
$data,50.841953,4.322745,34.30,20.70,1.50,111
$data,50.841934,4.322737,34.40,20.70,0.80,142
$data,50.841724,4.322245,39.50,20.70,0.00,154
$data,50.841762,4.322290,40.60,20.70,0.00,130
$data,50.841789,4.322315,40.60,20.70,0.00,170
$data,50.841819,4.322332,41.70,20.80,0.00,123
$data,50.841838,4.322320,41.70,20.80,0.00,157
$data,50.841846,4.322310,42.40,20.80,0.05,146
$data,50.841854,4.322293,42.40,20.80,0.00,119
$data,50.841861,4.322287,42.90,20.80,0.00,155
