top,lat,lon,humidity,temp,accel,dust
$data,50.845321,4.338433,28.40,20.00,0.30,135
$data,50.845287,4.338450,28.70,20.00,0.45,151
$data,50.845287,4.338450,28.70,20.00,0.20,150
$data,50.845279,4.338450,28.80,19.90,0.40,157
$data,50.845279,4.338455,28.80,19.90,0.45,136
$data,50.845279,4.338455,28.80,19.90,0.35,86
$data,50.845264,4.338471,29.00,19.90,0.05,141
$data,50.845256,4.338487,29.00,19.90,0.00,149
$data,50.845256,4.338487,29.00,19.90,0.20,129
$data,50.845237,4.338511,28.70,19.90,0.35,135
$data,50.845237,4.338511,28.70,19.90,0.05,121
$data,50.845230,4.338511,28.70,19.90,0.05,152
$data,50.845214,4.338525,28.40,19.90,0.15,120
$data,50.845214,4.338525,28.40,19.90,0.30,122
$data,50.845199,4.338545,28.50,19.90,0.05,165
$data,50.845199,4.338545,28.50,19.90,0.05,140
$data,50.008457,4.338552,28.50,19.90,0.50,134
$data,50.845191,4.338555,28.50,19.90,0.45,135
$data,50.845191,4.338555,28.50,19.90,0.30,121
$data,50.845157,4.338573,28.30,19.80,0.10,145
$data,50.845157,4.338573,28.30,19.80,0.55,117
$data,50.845142,4.338595,28.10,19.80,0.10,137
$data,50.845142,4.338595,28.10,19.80,0.15,110
$data,50.845127,4.338603,28.00,19.80,0.15,135
$data,50.845092,4.338613,27.90,19.80,0.00,145
$data,50.845092,4.338613,27.90,19.80,0.05,123
$data,50.845085,4.338616,28.00,19.80,0.55,139
$data,50.845069,4.338598,28.00,19.80,0.55,145
$data,50.845069,4.338598,28.00,19.80,0.55,107
$data,50.845058,4.338588,28.00,19.80,0.10,115
$data,50.845043,4.338573,28.00,19.80,0.15,119
$data,50.845035,4.338572,28.00,19.80,0.20,120
$data,50.845035,4.338572,28.00,19.80,0.10,111
$data,50.845020,4.338573,28.00,19.80,0.00,167
$data,50.845012,4.338572,28.00,19.80,0.00,120
$data,50.845012,4.338572,28.00,19.80,0.00,123
$data,50.845005,4.338573,27.90,19.80,0.15,143
$data,50.844970,4.338577,27.80,19.80,0.00,157
$data,50.844985,4.338563,27.80,19.80,0.15,142
$data,50.844970,4.338559,27.80,19.80,0.00,112
$data,50.844970,4.338559,27.80,19.80,0.00,131
$data,50.844963,4.338567,27.80,19.80,0.05,125
$data,50.844955,4.338567,27.90,19.80,0.15,106
$data,50.844928,4.338568,27.90,19.80,0.00,160
$data,50.844921,4.338568,27.90,19.80,0.05,154
$data,50.844921,4.338568,27.90,19.80,0.00,157
$data,50.844913,4.338570,27.90,19.80,0.00,124
$data,50.844905,4.338572,28.00,19.80,0.45,134
$data,50.844905,4.338572,28.00,19.80,0.15,112
$data,50.844890,4.338572,28.00,19.80,0.00,153
$data,50.844905,4.338583,28.00,19.80,0.10,105
$data,50.844921,4.338605,28.00,19.80,0.00,139
$data,50.844921,4.338605,28.00,19.80,0.00,115
$data,50.844921,4.338610,28.00,19.80,0.00,163
$data,50.844921,4.338610,28.00,19.80,0.05,153
$data,50.844921,4.338613,28.00,19.80,0.35,131
$data,50.844921,4.338613,28.00,19.80,0.10,157
$data,50.844921,4.338620,27.90,19.80,0.00,170
$data,50.844921,4.338620,27.90,19.80,0.15,126
$data,50.844921,4.338626,27.90,19.80,0.05,165
$data,50.844921,4.338626,27.90,19.80,0.00,180
$data,50.844921,4.338640,27.70,19.80,0.05,140
$data,50.844921,4.338640,27.70,19.80,0.00,128
$data,50.844921,4.338641,27.70,19.80,0.00,145
$data,50.844921,4.338641,27.70,19.80,0.00,86
$data,50.844921,4.338645,27.80,19.80,0.25,156
$data,50.844921,4.338645,27.80,19.80,0.15,146
$data,50.844913,4.338646,27.80,19.80,0.00,146
$data,50.844913,4.338646,27.80,19.80,0.00,160
$data,50.844905,4.338638,27.70,19.80,0.00,129
$data,50.844905,4.338638,27.70,19.80,0.00,133
$data,50.844905,4.338640,27.70,19.80,0.00,148
$data,50.844905,4.338640,27.70,19.80,0.00,115
$data,50.844905,4.338637,27.70,19.80,0.05,147
$data,50.844905,4.338637,27.70,19.80,0.05,128
$data,50.844905,4.338645,27.70,19.80,0.00,148
$data,50.844905,4.338645,27.70,19.80,0.00,126
$data,50.844898,4.338637,27.70,19.80,0.10,137
$data,50.844898,4.338637,27.70,19.80,0.00,144
$data,50.844898,4.338635,27.70,19.80,0.00,141
$data,50.844898,4.338635,27.70,19.80,0.00,121
$data,50.844898,4.338630,27.70,19.80,0.00,139
$data,50.844898,4.338630,27.70,19.80,0.00,115
$data,50.844898,4.338633,27.70,19.80,0.00,125
$data,50.844898,4.338633,27.70,19.80,0.00,130
$data,50.844890,4.338630,27.80,19.80,0.15,146
$data,50.844890,4.338630,27.80,19.80,0.05,153
$data,50.844882,4.338630,27.80,19.80,0.10,153
$data,50.844871,4.338625,27.70,19.80,0.05,129
$data,50.844871,4.338625,27.70,19.80,0.30,107
$data,50.844856,4.338618,27.70,19.80,0.05,122
$data,50.844856,4.338618,27.70,19.80,0.25,124
$data,50.844848,4.338622,27.80,19.80,0.20,220
$data,50.844848,4.338622,27.80,19.80,0.25,127
$data,50.844841,4.338623,27.80,19.80,0.20,164
$data,50.844841,4.338623,27.80,19.80,0.25,93
$data,50.844825,4.338622,27.90,19.80,0.05,137
$data,50.844825,4.338622,27.90,19.80,0.15,126
$data,50.844814,4.338623,27.90,19.80,0.45,156
$data,50.844814,4.338623,27.90,19.80,0.15,134
$data,50.844799,4.338625,27.90,19.80,0.20,161
$data,50.844799,4.338625,27.90,19.80,0.00,125
$data,50.844791,4.338628,27.90,19.80,0.35,53
$data,50.844791,4.338628,27.90,19.80,0.20,138
$data,50.844776,4.338623,28.00,19.80,0.25,153
$data,50.844776,4.338623,28.00,19.80,0.40,143
$data,50.844768,4.338630,28.00,19.80,0.30,172
$data,50.844760,4.338628,28.20,19.80,0.35,128
$data,50.844760,4.338628,28.20,19.80,0.55,120
$data,50.844783,4.338625,28.20,19.80,0.30,132
$data,50.844783,4.338625,28.20,19.80,0.15,121
$data,50.844791,4.338616,28.40,19.80,0.70,171
$data,50.844791,4.338616,28.40,19.80,0.65,132
$data,50.844799,4.338625,28.40,19.80,0.65,122
$data,50.844799,4.338625,28.40,19.80,0.70,95
$data,50.844806,4.338637,28.60,19.80,1.25,69
$data,50.844806,4.338637,28.60,19.80,0.15,79
$data,50.844814,4.338646,28.60,19.80,0.55,132
$data,50.844814,4.338646,28.60,19.80,0.55,165
$data,50.844825,4.338662,28.60,19.80,0.45,148
$data,50.844825,4.338662,28.60,19.80,0.50,132
$data,50.844841,4.338672,28.60,19.80,0.20,155
$data,50.844841,4.338672,28.60,19.80,0.30,62
$data,50.844848,4.338683,28.70,19.80,0.50,120
$data,50.844848,4.338683,28.70,19.80,0.60,143
$data,50.844856,4.338704,28.70,19.80,0.05,152
$data,50.844856,4.338704,28.70,19.80,1.55,122
$data,50.844856,4.338723,28.90,19.80,0.40,94
$data,50.844856,4.338723,28.90,19.80,0.25,107
$data,50.844871,4.338737,28.90,19.80,0.10,142
$data,50.844871,4.338737,28.90,19.80,0.30,141
$data,50.844882,4.338758,29.00,19.80,0.00,135
$data,50.844882,4.338758,29.00,19.80,0.25,110
$data,50.844898,4.338775,29.00,19.80,0.25,148
$data,50.844898,4.338775,29.00,19.80,0.05,130
$data,50.844913,4.338787,29.10,19.80,0.45,143
$data,50.844913,4.338787,29.10,19.80,0.00,162
$data,50.844921,4.338793,29.10,19.80,0.00,119
$data,50.844921,4.338793,29.10,19.80,0.25,134
$data,50.844928,4.338798,29.10,19.80,0.05,146
$data,50.844928,4.338798,29.10,19.80,0.00,157
$data,50.844936,4.338800,29.10,19.80,0.00,138
$data,50.844936,4.338800,29.10,19.80,0.00,133
$data,50.844936,4.338798,29.70,19.80,0.35,117
$data,50.844936,4.338798,29.70,19.80,0.00,137
$data,50.844947,4.338793,29.70,19.80,0.25,134
$data,50.844947,4.338793,29.70,19.80,0.05,174
$data,50.844955,4.338795,29.60,19.80,0.20,130
$data,50.844955,4.338795,29.60,19.80,0.30,125
$data,50.844970,4.338793,29.60,19.80,0.05,130
$data,50.844970,4.338793,29.60,19.80,0.75,0
$data,50.844978,4.338797,29.80,19.80,0.65,172
$data,50.844978,4.338797,29.80,19.80,0.30,134
$data,50.844978,4.338793,29.80,19.80,0.00,124
$data,50.844978,4.338793,29.80,19.80,0.10,140
$data,50.844993,4.338800,29.90,19.80,0.20,142
$data,50.844993,4.338800,29.90,19.80,0.05,134
$data,50.845005,4.338805,29.90,19.80,0.60,154
$data,50.845005,4.338805,29.90,19.80,0.35,139
$data,50.845020,4.338803,29.60,19.80,0.65,175
$data,50.845020,4.338803,29.60,19.80,0.65,125
$data,50.845035,4.338800,29.60,19.80,0.05,100
$data,50.845035,4.338800,29.60,19.80,0.25,135
$data,50.845043,4.338801,29.30,19.80,0.50,126
$data,50.845043,4.338801,29.30,19.80,0.50,117
$data,50.845058,4.338800,29.30,19.80,0.10,122
$data,50.845058,4.338800,29.30,19.80,0.85,88
$data,50.845077,4.338795,29.30,19.80,0.50,142
$data,50.845077,4.338795,29.30,19.80,0.65,200
$data,50.845085,4.338787,29.30,19.80,0.50,152
$data,50.845085,4.338787,29.30,19.80,0.35,128
$data,50.845100,4.338780,29.30,19.80,0.65,329
$data,50.845100,4.338780,29.30,19.80,0.70,132
$data,50.845108,4.338778,29.30,19.80,0.15,115
$data,50.845108,4.338778,29.30,19.80,0.60,138
$data,50.845127,4.338773,29.60,19.80,0.45,125
$data,50.845134,4.338768,29.60,19.80,0.05,153
$data,50.845134,4.338768,29.60,19.80,0.25,107
$data,50.845149,4.338770,29.50,19.80,0.55,99
$data,50.845165,4.338768,29.50,19.80,0.15,140
$data,50.845165,4.338768,29.50,19.80,0.05,122
$data,50.845180,4.338763,29.50,19.80,0.25,169
$data,50.845199,4.338758,29.50,19.80,0.35,132
$data,50.845199,4.338758,29.50,19.80,0.00,135
$data,50.845207,4.338752,29.70,19.80,0.55,153
$data,50.845222,4.338743,29.70,19.80,0.10,166
$data,50.845222,4.338743,29.70,19.80,0.20,127
$data,50.845237,4.338728,29.60,19.80,0.50,178
$data,50.845256,4.338718,29.60,19.80,0.10,147
$data,50.845256,4.338718,29.60,19.80,0.15,139
$data,50.845272,4.003398,29.60,19.80,0.45,129
$data,50.845272,4.338715,29.60,19.80,0.25,174
$data,50.845287,4.338713,29.60,19.80,1.00,141
$data,50.845287,4.338713,29.60,19.80,0.10,137
$data,50.845294,4.338708,29.60,19.80,0.05,163
$data,50.845314,4.338704,29.60,19.80,0.25,147
$data,50.845314,4.338704,29.60,19.80,0.40,136
$data,50.845329,4.338700,29.50,19.80,0.55,92
$data,50.845344,4.338695,29.50,19.80,0.00,186
$data,50.845344,4.338695,29.50,19.80,0.35,131
$data,50.845352,4.338692,29.80,19.80,0.60,146
$data,50.845359,4.338688,29.80,19.80,0.10,146
$data,50.845359,4.338688,29.80,19.80,0.00,110
$data,50.845371,4.338688,29.80,19.80,0.10,182
$data,50.845371,4.338688,29.80,19.80,0.35,70
$data,50.845386,4.338688,29.80,19.80,0.35,119
$data,50.845386,4.338688,29.80,19.80,0.30,153
$data,50.845394,4.338685,29.90,19.90,1.40,475
$data,50.845394,4.338685,29.90,19.90,0.25,132
$data,50.845401,4.338686,29.90,19.90,0.20,128
$data,50.845401,4.338686,29.90,19.90,0.90,116
$data,50.845409,4.338685,29.70,19.80,0.60,135
$data,50.845409,4.338685,29.70,19.80,0.65,130
$data,50.845409,4.338685,29.70,19.80,0.10,160
$data,50.845409,4.338685,29.70,19.80,0.05,147
$data,50.845417,4.338688,29.90,19.80,0.40,198
$data,50.845417,4.338688,29.90,19.80,0.55,122
$data,50.845424,4.338690,29.90,19.80,0.60,115
$data,50.845424,4.338690,29.90,19.80,0.15,154
$data,50.845443,4.338688,30.00,19.90,0.10,155
$data,50.845451,4.338686,30.00,19.90,0.10,162
$data,50.845451,4.338686,30.00,19.90,0.35,148
$data,50.845458,4.338683,30.00,19.90,0.40,141
$data,50.845474,4.338683,30.00,19.90,0.00,140
$data,50.845474,4.338683,30.00,19.90,0.00,118
$data,50.845481,4.338683,30.00,19.90,0.45,163
$data,50.845500,4.338678,30.00,19.90,0.10,166
$data,50.845500,4.338678,30.00,19.90,0.00,128
$data,50.845523,4.338665,30.00,19.90,0.00,141
$data,50.845523,4.338665,30.00,19.90,0.25,186
$data,50.845546,4.338654,30.00,19.90,0.05,158
$data,50.845546,4.338654,30.00,19.90,0.25,127
$data,50.845573,4.338637,30.00,19.90,0.65,182
$data,50.845573,4.338637,30.00,19.90,0.65,97
$data,50.845596,4.338623,30.00,19.90,0.00,137
$data,50.845596,4.338623,30.00,19.90,0.35,148
$data,50.845623,4.338618,30.00,19.90,0.70,159
$data,50.845630,4.338613,30.00,19.90,0.80,161
$data,50.845630,4.338613,30.00,19.90,0.15,150
$data,50.845653,4.338600,30.00,19.90,0.50,192
$data,50.845653,4.338600,30.00,19.90,0.35,130
$data,50.845668,4.338585,30.00,19.90,0.45,144
$data,50.845680,4.338568,30.00,19.90,0.15,76
$data,50.845680,4.338568,30.00,19.90,0.25,126
$data,50.845687,4.338553,30.00,19.90,0.80,155
$data,50.845703,4.338541,30.00,19.90,0.40,143
$data,50.845703,4.338541,30.00,19.90,0.10,132
$data,50.845718,4.338530,30.00,19.90,0.60,130
$data,50.845737,4.338517,30.00,19.90,0.30,150
$data,50.845737,4.338517,30.00,19.90,0.35,143
$data,50.845745,4.338505,30.00,19.90,0.10,122
$data,50.845760,4.338492,30.00,19.90,0.10,159
$data,50.845760,4.338492,30.00,19.90,0.20,117
$data,50.845790,4.338462,30.00,19.90,0.30,137
$data,50.845790,4.338462,30.00,19.90,0.00,151
$data,50.845817,4.338448,30.00,19.90,0.25,128
$data,50.845817,4.338448,30.00,19.90,0.10,111
$data,50.845840,4.338427,30.10,20.00,0.20,142
$data,50.845840,4.338427,30.10,20.00,0.55,143
$data,50.845874,4.338418,30.10,20.00,0.00,142
$data,50.845874,4.338418,30.10,20.00,0.35,83
$data,50.845890,4.338418,30.10,20.00,0.65,157
$data,50.845905,4.338417,30.10,20.00,0.20,117
$data,50.845905,4.338417,30.10,20.00,0.10,128
$data,50.845924,4.338414,30.10,20.00,0.55,123
$data,50.845924,4.338414,30.10,20.00,0.60,113
$data,50.845954,4.338414,30.10,20.00,0.05,113
$data,50.845954,4.338414,30.10,20.00,0.30,125
$data,50.845981,4.338408,30.10,20.00,0.25,151
$data,50.845981,4.338408,30.10,20.00,0.00,139
$data,50.846004,4.338400,29.90,20.00,0.25,116
$data,50.846004,4.338400,29.90,20.00,0.30,99
$data,50.846035,4.338397,29.80,20.00,0.10,112
$data,50.846035,4.338397,29.80,20.00,0.75,125
$data,50.846054,4.338387,29.80,20.00,0.15,164
$data,50.846061,4.338378,29.90,20.00,0.20,111
$data,50.846061,4.338378,29.90,20.00,0.25,95
$data,50.846076,4.338368,29.90,20.00,0.20,126
$data,50.846092,4.338360,30.10,20.00,0.40,140
$data,50.846092,4.338360,30.10,20.00,0.20,147
$data,50.846103,4.338360,30.10,20.00,0.75,167
$data,50.846118,4.338355,30.20,20.10,0.60,151
$data,50.846118,4.338355,30.20,20.10,0.20,118
$data,50.846126,4.338350,30.20,20.10,0.85,138
$data,50.846134,4.338345,30.20,20.10,1.25,107
$data,50.846134,4.338345,30.20,20.10,1.00,146
$data,50.846149,4.338338,30.20,20.10,0.10,144
$data,50.846168,4.338325,30.10,20.10,0.05,157
$data,50.846168,4.338325,30.10,20.10,0.20,117
$data,50.846183,4.338313,30.10,20.10,0.00,75
$data,50.846191,4.338303,30.10,20.10,0.00,151
$data,50.846191,4.338303,30.10,20.10,0.20,158
$data,50.846206,4.338296,30.10,20.10,0.20,119
$data,50.846225,4.338287,30.20,20.10,0.90,137
$data,50.846225,4.338287,30.20,20.10,0.10,250
$data,50.846240,4.338282,30.20,20.10,0.20,201
$data,50.846248,4.338273,30.10,20.10,0.25,130
$data,50.846248,4.338273,30.10,20.10,0.40,164
$data,50.846263,4.338269,30.10,20.10,0.10,140
$data,50.846271,4.338265,30.20,20.10,0.00,122
$data,50.846271,4.338265,30.20,20.10,0.20,162
$data,50.846290,4.338258,30.20,20.10,0.25,154
$data,50.846298,4.338255,30.20,20.10,0.40,145
$data,50.846298,4.338255,30.20,20.10,0.15,106
$data,50.846305,4.338250,30.20,20.10,0.35,149
$data,50.846313,4.338253,30.20,20.10,0.30,98
$data,50.846313,4.338253,30.20,20.10,0.75,119
$data,50.846328,4.338252,30.20,20.10,0.15,161
$data,50.846336,4.338253,30.20,20.10,0.00,134
$data,50.846336,4.338253,30.20,20.10,0.45,155
$data,50.846347,4.338247,30.20,20.10,0.00,155
$data,50.846363,4.338250,30.30,20.20,0.10,198
$data,50.846363,4.338250,30.30,20.20,0.05,116
$data,50.846370,4.338243,30.30,20.20,0.55,140
$data,50.846385,4.338239,30.20,20.10,0.90,130
$data,50.846385,4.338239,30.20,20.10,0.15,146
$data,50.846401,4.338228,30.20,20.10,0.70,61
$data,50.846420,4.338218,30.30,20.20,0.40,239
$data,50.846420,4.338218,30.30,20.20,0.35,126
$data,50.846435,4.338212,30.30,20.20,0.10,138
$data,50.846435,4.338212,30.30,20.20,0.45,122
$data,50.846443,4.338203,30.30,20.20,0.00,144
$data,50.846443,4.338203,30.30,20.20,0.10,151
$data,50.846450,4.338197,30.30,20.20,0.05,136
$data,50.846450,4.338197,30.30,20.20,0.10,142
$data,50.846458,4.338195,30.30,20.20,0.00,134
$data,50.846458,4.338195,30.30,20.20,0.30,105
$data,50.846469,4.338188,30.30,20.20,0.20,179
$data,50.846469,4.338188,30.30,20.20,0.15,116
$data,50.846485,4.338185,30.30,20.20,0.55,126
$data,50.846485,4.338185,30.30,20.20,0.05,104
$data,50.846500,4.338180,30.30,20.20,0.35,145
$data,50.846500,4.338180,30.30,20.20,0.15,129
$data,50.846515,4.338173,30.30,20.20,0.20,149
$data,50.846515,4.338173,30.30,20.20,0.10,134
$data,50.846534,4.338163,30.30,20.20,0.25,143
$data,50.846549,4.338157,30.30,20.20,0.55,112
$data,50.846549,4.338157,30.30,20.20,0.65,124
$data,50.846557,4.338155,30.30,20.20,0.20,169
$data,50.846557,4.338155,30.30,20.20,0.55,158
$data,50.846572,4.338153,30.30,20.20,0.20,156
$data,50.846572,4.338153,30.30,20.20,0.40,114
$data,50.846591,4.338149,30.30,20.20,0.10,62
$data,50.846591,4.338149,30.30,20.20,0.30,227
$data,50.846607,4.338140,30.30,20.20,0.10,170
$data,50.846607,4.338140,30.30,20.20,0.25,104
$data,50.846622,4.338133,30.30,20.20,0.10,179
$data,50.846622,4.338133,30.30,20.20,0.25,136
$data,50.846637,4.338125,30.30,20.20,0.05,166
$data,50.846637,4.338125,30.30,20.20,0.20,97
$data,50.846664,4.338105,30.30,20.20,0.10,132
$data,50.846664,4.338105,30.30,20.20,0.15,135
$data,50.846679,4.338098,30.30,20.20,0.05,180
$data,50.846679,4.338098,30.30,20.20,0.40,188
$data,50.846694,4.338093,30.30,20.20,0.10,152
$data,50.846694,4.338093,30.30,20.20,0.10,125
$data,50.846702,4.338090,30.30,20.20,0.15,134
$data,50.846721,4.338090,30.30,20.20,0.20,139
$data,50.846721,4.338090,30.30,20.20,0.25,90
$data,50.846744,4.338075,30.30,20.20,0.50,143
$data,50.846744,4.338075,30.30,20.20,0.15,141
$data,50.846759,4.338070,30.30,20.20,0.35,155
$data,50.846778,4.338061,30.30,20.20,0.50,290
$data,50.846778,4.338061,30.30,20.20,0.50,123
$data,50.846786,4.338055,30.30,20.20,0.45,114
$data,50.846794,4.338045,30.30,20.20,0.45,123
$data,50.846794,4.338045,30.30,20.20,0.50,173
$data,50.846801,4.338035,30.30,20.20,0.10,139
$data,50.846801,4.338035,30.30,20.20,0.30,143
$data,50.846817,4.338030,30.30,20.20,0.05,168
$data,50.846817,4.338030,30.30,20.20,0.55,157
$data,50.846824,4.338023,30.30,20.20,0.05,138
$data,50.846843,4.338018,30.30,20.20,0.05,148
$data,50.846843,4.338018,30.30,20.20,0.25,118
$data,50.846858,4.338015,30.30,20.20,0.00,141
$data,50.846874,4.338020,30.30,20.20,0.20,159
$data,50.846874,4.338020,30.30,20.20,0.25,124
$data,50.846900,4.338027,30.30,20.20,0.05,143
$data,50.846916,4.338031,30.30,20.20,0.15,131
$data,50.846916,4.338031,30.30,20.20,0.20,142
$data,50.846931,4.338035,30.30,20.20,0.15,135
$data,50.846946,4.338034,30.30,20.20,0.20,118
$data,50.846946,4.338034,30.30,20.20,0.30,129
$data,50.846965,4.338028,30.30,20.20,0.10,152
$data,50.846981,4.338022,30.30,20.20,0.10,163
$data,50.846981,4.338022,30.30,20.20,0.15,154
$data,50.846996,4.338013,30.30,20.20,0.05,147
$data,50.847011,4.338005,30.30,20.20,0.20,124
$data,50.847011,4.338005,30.30,20.20,0.05,151
$data,50.847023,4.337996,30.30,20.20,0.40,132
$data,50.847038,4.337988,30.30,20.20,0.35,129
$data,50.847038,4.337988,30.30,20.20,0.15,114
$data,50.847053,4.337980,30.30,20.20,0.25,142
$data,50.847061,4.337974,30.30,20.20,0.15,126
$data,50.847061,4.337974,30.30,20.20,0.25,131
$data,50.847080,4.337968,30.30,20.20,0.10,156
$data,50.847080,4.337968,30.30,20.20,0.25,131
$data,50.847087,4.337960,30.30,20.20,0.00,163
$data,50.847087,4.337960,30.30,20.20,0.10,144
$data,50.847095,4.337952,30.30,20.20,0.15,141
$data,50.847110,4.337946,30.30,20.20,0.70,133
$data,50.847110,4.337946,30.30,20.20,0.00,128
$data,50.847118,4.337940,30.30,20.20,0.35,166
$data,50.847118,4.337940,30.30,20.20,0.25,113
$data,50.847126,4.337932,30.30,20.20,0.15,147
$data,50.847126,4.337932,30.30,20.20,0.15,139
$data,50.847145,4.337925,30.30,20.20,0.40,127
$data,50.847145,4.337925,30.30,20.20,0.25,121
$data,50.847152,4.337920,30.30,20.20,0.15,150
$data,50.847152,4.337920,30.30,20.20,0.05,104
$data,50.847167,4.337916,30.30,20.20,0.10,148
$data,50.847167,4.337916,30.30,20.20,0.45,100
$data,50.847175,4.337906,30.30,20.20,0.10,157
$data,50.847175,4.337906,30.30,20.20,0.35,122
$data,50.847183,4.337897,30.30,20.20,0.10,146
$data,50.847183,4.337897,30.30,20.20,0.10,112
$data,50.847190,4.337890,30.10,20.20,0.05,126
$data,50.847190,4.337890,30.10,20.20,0.20,119
$data,50.847202,4.337885,30.10,20.20,0.10,142
$data,50.847209,4.337880,30.00,20.20,0.35,128
$data,50.847209,4.337880,30.00,20.20,0.20,164
$data,50.847217,4.337872,30.00,20.20,0.90,91
$data,50.847217,4.337872,30.00,20.20,0.75,119
$data,50.847225,4.337860,30.00,20.20,0.45,150
$data,50.847225,4.337860,30.00,20.20,0.25,133
$data,50.847225,4.337846,30.00,20.20,0.65,125
$data,50.847225,4.337846,30.00,20.20,0.40,137
$data,50.847225,4.337835,30.00,20.20,2.25,153
$data,50.847225,4.337835,30.00,20.20,0.25,155
$data,50.847225,4.337819,30.00,20.20,0.70,126
$data,50.847225,4.337819,30.00,20.20,0.30,102
$data,50.847225,4.337800,30.10,20.20,0.60,136
$data,50.847225,4.337800,30.10,20.20,0.45,144
$data,50.847225,4.337782,30.10,20.20,0.70,228
$data,50.847225,4.337782,30.10,20.20,0.60,91
$data,50.847225,4.337767,29.90,20.20,0.25,149
$data,50.847225,4.337767,29.90,20.20,0.35,147
$data,50.847232,4.337750,29.90,20.20,0.35,133
$data,50.847232,4.337733,30.00,20.20,0.15,183
$data,50.847232,4.337733,30.00,20.20,0.50,65
$data,50.847232,4.337717,30.00,20.20,0.05,151
$data,50.847232,4.337717,30.00,20.20,0.05,156
$data,50.847240,4.337707,30.00,20.20,0.10,166
$data,50.847240,4.337707,30.00,20.20,0.00,132
$data,50.847240,4.337698,30.00,20.20,0.20,116
$data,50.847240,4.337698,30.00,20.20,0.25,114
$data,50.847248,4.337698,29.90,20.30,0.00,157
$data,50.847248,4.337698,29.90,20.30,0.00,144
$data,50.847255,4.337701,29.90,20.30,0.00,140
$data,50.847255,4.337701,29.90,20.30,0.00,107
$data,50.847267,4.337695,29.80,20.30,0.10,160
$data,50.847267,4.337695,29.80,20.30,0.00,150
$data,50.847274,4.337695,29.80,20.30,0.05,135
$data,50.847274,4.337695,29.80,20.30,0.20,151
$data,50.847274,4.337701,29.70,20.30,0.00,133
$data,50.847274,4.337701,29.70,20.30,0.00,143
$data,50.847274,4.337703,29.70,20.30,0.00,163
$data,50.847274,4.337703,29.70,20.30,0.05,160
$data,50.847282,4.337718,29.50,20.30,0.00,165
$data,50.847282,4.337718,29.50,20.30,0.00,124
$data,50.847290,4.337727,29.50,20.30,0.00,140
$data,50.847290,4.337727,29.50,20.30,0.00,147
$data,50.847290,4.337731,29.70,20.30,0.00,140
$data,50.847290,4.337731,29.70,20.30,0.00,147
$data,50.847297,4.337738,29.70,20.30,0.00,123
$data,50.847297,4.337738,29.70,20.30,0.00,111
$data,50.847305,4.337745,29.80,20.30,0.00,138
$data,50.847305,4.337745,29.80,20.30,0.00,135
$data,50.847305,4.337745,29.80,20.30,0.00,136
$data,50.847305,4.337745,29.80,20.30,0.00,126
$data,50.847305,4.337743,30.00,20.30,0.00,154
$data,50.847305,4.337743,30.00,20.30,0.00,142
$data,50.847305,4.337745,30.00,20.30,0.00,153
$data,50.847305,4.337745,30.00,20.30,0.00,108
$data,50.847305,4.337748,29.90,20.30,0.00,148
$data,50.847305,4.337748,29.90,20.30,0.00,140
$data,50.847305,4.337750,29.90,20.30,0.00,146
$data,50.847305,4.337750,29.90,20.30,0.00,153
$data,50.847305,4.337752,29.80,20.30,0.00,144
$data,50.847305,4.337752,29.80,20.30,0.00,124
$data,50.847305,4.337752,29.80,20.30,0.00,152
$data,50.847305,4.337752,29.80,20.30,0.00,98
$data,50.847305,4.337752,29.70,20.30,0.00,152
$data,50.847305,4.337752,29.70,20.30,0.00,115
$data,50.847305,4.337753,29.70,20.30,0.00,185
$data,50.847305,4.337753,29.70,20.30,0.00,137
$data,50.847305,4.337752,29.70,20.30,0.00,151
$data,50.847305,4.337752,29.70,20.30,0.00,128
$data,50.847305,4.337752,29.70,20.30,0.00,134
$data,50.847305,4.337752,29.70,20.30,0.00,109
$data,50.847305,4.337753,29.60,20.30,0.00,144
$data,50.847305,4.337753,29.60,20.30,0.00,106
$data,50.847305,4.337753,29.60,20.30,0.00,145
$data,50.847305,4.337753,29.60,20.30,0.00,128
$data,50.847305,4.337752,29.60,20.20,0.00,155
$data,50.847305,4.337752,29.60,20.20,0.00,140
$data,50.847305,4.337752,29.60,20.20,0.00,152
$data,50.847305,4.337752,29.60,20.20,0.00,121
$data,50.847305,4.337752,29.60,20.30,0.00,155
$data,50.847305,4.337752,29.60,20.30,0.00,133
$data,50.847305,4.337748,29.60,20.30,0.00,147
$data,50.847305,4.337748,29.60,20.30,0.00,122
$data,50.847305,4.337748,29.60,20.30,0.00,151
$data,50.847305,4.337748,29.60,20.30,0.00,151
$data,50.847305,4.337747,29.60,20.30,0.00,157
$data,50.847305,4.337747,29.60,20.30,0.00,121
$data,50.847305,4.337747,29.60,20.20,0.00,162
$data,50.847305,4.337747,29.60,20.20,0.00,138
$data,50.847305,4.337745,29.60,20.20,0.00,141
$data,50.847305,4.337745,29.60,20.20,0.00,126
$data,50.847305,4.337743,29.70,20.30,0.00,175
$data,50.847305,4.337743,29.70,20.30,0.00,147
$data,50.847305,4.337741,29.70,20.30,0.00,152
$data,50.847305,4.337741,29.70,20.30,0.00,134
$data,50.847305,4.337741,29.70,20.20,0.00,142
$data,50.847305,4.337741,29.70,20.20,0.00,156
$data,50.847305,4.337740,29.70,20.20,0.00,126
